order_id,delivery_days,on_time
ORD0007461,3.09,True
ORD0007462,3.39,True
ORD0007463,1.22,True
ORD0007464,2.34,True
ORD0007465,6.11,True
ORD0007466,5.05,True
ORD0007467,4.66,True
ORD0007468,3.61,True
ORD0007469,4.43,True
ORD0007470,3.62,True
ORD0007471,2.46,True
ORD0007472,5.43,True
ORD0007473,2.78,True
ORD0007474,4.53,True
ORD0007475,4.86,True
ORD0007476,4.4,True
ORD0007477,5.06,False
ORD0007478,3.67,True
ORD0007479,3.84,True
ORD0007480,1.65,True
ORD0007481,2.68,True
ORD0007482,5.6,True
ORD0007483,5.55,True
ORD0007484,1.63,True
ORD0007485,5.18,True
ORD0007486,5.86,True
ORD0007487,2.19,False
ORD0007488,2.31,True
ORD0007489,1.96,True
ORD0007490,1.68,True
ORD0007491,2.21,True
ORD0007492,4.18,True
ORD0007493,4.09,True
ORD0007494,2.67,True
ORD0007495,5.55,True
ORD0007496,5.26,True
ORD0007497,5.54,True
ORD0007498,4.81,True
ORD0007499,4.11,True
ORD0007500,3.13,True
ORD0007501,1.14,True
ORD0007502,2.11,True
ORD0007503,2.81,True
ORD0007504,6.48,True
ORD0007505,5.55,True
ORD0007506,3.56,True
ORD0007507,5.05,True
ORD0007508,2.75,True
ORD0007509,1.48,True
ORD0007510,4.87,True
ORD0007511,4.27,True
ORD0007512,4.18,True
ORD0007513,1.95,True
ORD0007514,3.1,True
ORD0007515,2.08,True
ORD0007516,4.32,False
ORD0007517,2.79,True
ORD0007518,4.79,False
ORD0007519,5.15,True
ORD0007520,4.35,False
ORD0007521,6.34,True
ORD0007522,1.8,True
ORD0007523,3.52,True
ORD0007524,4.04,True
ORD0007525,5.62,True
ORD0007526,2.54,True
ORD0007527,0.99,True
ORD0007528,4.68,True
ORD0007529,3.77,True
ORD0007530,4.38,True
ORD0007531,3.53,True
ORD0007532,4.66,True
ORD0007533,1.37,True
ORD0007534,2.77,True
ORD0007535,5.57,True
ORD0007536,4.77,True
ORD0007537,4.86,False
ORD0007538,2.61,False
ORD0007539,4.07,True
ORD0007540,3.11,True
ORD0007541,4.56,False
ORD0007542,3.5,True
ORD0007543,2.52,True
ORD0007544,5.14,True
ORD0007545,3.92,True
ORD0007546,5.24,True
ORD0007547,4.63,True
ORD0007548,3.97,False
ORD0007549,5.71,True
ORD0007550,5.03,True
ORD0007551,4.81,False
ORD0007552,4.33,True
ORD0007553,5.07,False
ORD0007554,1.49,True
ORD0007555,3.4,True
ORD0007556,6.21,True
ORD0007557,3.34,True
ORD0007558,4.0,True
ORD0007559,3.03,True
ORD0007560,3.94,False
ORD0007561,2.89,True
ORD0007562,4.59,True
ORD0007563,3.84,True
ORD0007564,2.49,True
ORD0007565,6.52,True
ORD0007566,4.66,True
ORD0007567,4.24,True
ORD0007568,1.77,True
ORD0007569,2.06,True
ORD0007570,4.83,True
ORD0007571,5.17,False
ORD0007572,4.52,True
ORD0007573,3.93,True
ORD0007574,5.45,True
ORD0007575,2.2,True
ORD0007576,2.73,True
ORD0007577,5.55,True
ORD0007578,1.95,True
ORD0007579,4.82,True
ORD0007580,5.41,False
ORD0007581,2.4,True
ORD0007582,4.16,True
ORD0007583,5.9,True
ORD0007584,2.29,False
ORD0007585,3.05,True
ORD0007586,3.1,True
ORD0007587,4.23,True
ORD0007588,5.18,False
ORD0007589,5.05,False
ORD0007590,5.07,True
ORD0007591,2.73,True
ORD0007592,3.48,False
ORD0007593,5.02,True
ORD0007594,5.19,True
ORD0007595,1.95,True
ORD0007596,3.75,True
ORD0007597,4.79,True
ORD0007598,2.87,True
ORD0007599,3.01,True
ORD0007600,3.68,False
ORD0007601,1.38,False
ORD0007602,5.05,True
ORD0007603,4.93,True
ORD0007604,3.82,True
ORD0007605,2.73,True
ORD0007606,4.72,True
ORD0007607,1.74,True
ORD0007608,5.2,True
ORD0007609,1.27,False
ORD0007610,4.24,True
ORD0007611,3.73,True
ORD0007612,1.43,True
ORD0007613,2.73,True
ORD0007614,3.97,True
ORD0007615,4.15,True
ORD0007616,5.0,True
ORD0007617,2.41,True
ORD0007618,2.19,True
ORD0007619,1.11,True
ORD0007620,2.67,False
ORD0007621,4.44,True
ORD0007622,2.56,True
ORD0007623,3.66,True
ORD0007624,4.9,True
ORD0007625,4.27,True
ORD0007626,1.79,False
ORD0007627,5.07,False
ORD0007628,3.42,True
ORD0007629,5.41,True
ORD0007630,4.67,True
ORD0007631,5.62,True
ORD0007632,4.02,True
ORD0007633,4.76,True
ORD0007634,5.05,True
ORD0007635,1.27,True
ORD0007636,4.27,True
ORD0007637,3.75,True
ORD0007638,5.59,False
ORD0007639,4.97,True
ORD0007640,2.02,True
ORD0007641,4.98,True
ORD0007642,1.59,True
ORD0007643,4.94,True
ORD0007644,5.79,True
ORD0007645,5.49,True
ORD0007646,4.33,True
ORD0007647,1.82,True
ORD0007648,5.21,True
ORD0007649,1.95,True
ORD0007650,2.4,False
ORD0007651,3.34,True
ORD0007652,3.95,True
ORD0007653,1.52,True
ORD0007654,3.09,False
ORD0007655,1.49,True
ORD0007656,1.53,True
ORD0007657,3.21,False
ORD0007658,2.06,True
ORD0007659,3.8,True
ORD0007660,3.44,True
ORD0007661,2.54,True
ORD0007662,3.81,True
ORD0007663,3.32,True
ORD0007664,4.23,True
ORD0007665,4.08,True
ORD0007666,3.77,True
ORD0007667,4.89,True
ORD0007668,3.35,True
ORD0007669,2.92,False
ORD0007670,5.27,True
ORD0007671,1.66,True
ORD0007672,4.3,True
ORD0007673,4.31,True
ORD0007674,4.78,True
ORD0007675,4.24,False
ORD0007676,3.25,True
ORD0007677,5.03,True
ORD0007678,4.3,True
ORD0007679,4.89,True
ORD0007680,1.41,True
ORD0007681,2.74,True
ORD0007682,1.98,False
ORD0007683,1.78,True
ORD0007684,4.79,False
ORD0007685,1.61,False
ORD0007686,3.51,True
ORD0007687,1.56,False
ORD0007688,1.93,True
ORD0007689,5.04,True
ORD0007690,4.8,True
ORD0007691,5.18,True
ORD0007692,4.53,True
ORD0007693,4.48,True
ORD0007694,2.32,True
ORD0007695,5.09,False
ORD0007696,2.64,True
ORD0007697,3.96,True
ORD0007698,3.85,True
ORD0007699,3.65,True
ORD0007700,4.05,False
ORD0007701,4.69,True
ORD0007702,4.53,True
ORD0007703,2.23,True
ORD0007704,4.53,True
ORD0007705,4.31,True
ORD0007706,5.13,True
ORD0007707,5.2,True
ORD0007708,3.59,True
ORD0007709,2.22,False
ORD0007710,3.4,False
ORD0007711,1.63,True
ORD0007712,4.95,True
ORD0007713,3.46,False
ORD0007714,4.51,True
ORD0007715,5.18,False
ORD0007716,5.43,True
ORD0007717,4.1,False
ORD0007718,5.2,True
ORD0007719,5.83,True
ORD0007720,2.26,True
ORD0007721,1.88,True
ORD0007722,2.52,True
ORD0007723,2.71,True
ORD0007724,4.94,True
ORD0007725,2.66,True
ORD0007726,4.19,False
ORD0007727,4.71,False
ORD0007728,1.76,True
ORD0007729,3.56,True
ORD0007730,5.2,True
ORD0007731,4.25,True
ORD0007732,4.01,True
ORD0007733,5.52,True
ORD0007734,5.71,True
ORD0007735,5.14,True
ORD0007736,4.35,False
ORD0007737,3.93,True
ORD0007738,3.52,True
ORD0007739,2.43,True
ORD0007740,4.52,True
ORD0007741,5.37,True
ORD0007742,3.43,True
ORD0007743,5.41,True
ORD0007744,4.17,True
ORD0007745,1.22,True
ORD0007746,3.11,True
ORD0007747,4.56,True
ORD0007748,6.64,True
ORD0007749,5.31,True
ORD0007750,2.53,True
ORD0007751,3.58,True
ORD0007752,3.5,True
ORD0007753,4.76,True
ORD0007754,4.85,True
ORD0007755,3.83,True
ORD0007756,3.48,True
ORD0007757,6.41,True
ORD0007758,2.79,True
ORD0007759,6.22,True
ORD0007760,4.78,True
ORD0007761,4.51,True
ORD0007762,4.76,True
ORD0007763,5.31,True
ORD0007764,2.23,True
ORD0007765,2.04,True
ORD0007766,3.8,True
ORD0007767,2.15,True
ORD0007768,3.74,True
ORD0007769,5.2,True
ORD0007770,3.14,False
ORD0007771,5.66,True
ORD0007772,4.57,True
ORD0007773,4.72,True
ORD0007774,1.72,True
ORD0007775,4.78,True
ORD0007776,1.76,True
ORD0007777,2.45,True
ORD0007778,3.75,True
ORD0007779,5.25,True
ORD0007780,2.41,True
ORD0007781,0.98,True
ORD0007782,4.64,True
ORD0007783,2.37,True
ORD0007784,2.28,True
ORD0007785,4.78,True
ORD0007786,2.19,True
ORD0007787,5.08,True
ORD0007788,2.34,True
ORD0007789,1.95,True
ORD0007790,2.56,True
ORD0007791,1.54,True
ORD0007792,5.43,True
ORD0007793,3.36,True
ORD0007794,5.13,True
ORD0007795,2.73,True
ORD0007796,1.82,True
ORD0007797,3.77,True
ORD0007798,0.75,True
ORD0007799,4.32,True
ORD0007800,2.52,True
ORD0007801,3.99,True
ORD0007802,5.63,True
ORD0007803,4.69,False
ORD0007804,1.2,True
ORD0007805,3.64,True
ORD0007806,4.31,True
ORD0007807,5.11,True
ORD0007808,4.24,True
ORD0007809,2.58,False
ORD0007810,2.57,True
ORD0007811,2.79,True
ORD0007812,4.27,True
ORD0007813,2.81,True
ORD0007814,4.41,True
ORD0007815,1.89,True
ORD0007816,4.06,True
ORD0007817,6.79,True
ORD0007818,4.39,True
ORD0007819,6.47,True
ORD0007820,4.31,True
ORD0007821,4.38,True
ORD0007822,4.73,True
ORD0007823,2.5,True
ORD0007824,5.78,True
ORD0007825,5.36,True
ORD0007826,4.45,True
ORD0007827,3.8,True
ORD0007828,4.18,True
ORD0007829,4.06,True
ORD0007830,1.61,False
ORD0007831,5.52,True
ORD0007832,1.91,True
ORD0007833,4.45,True
ORD0007834,5.0,True
ORD0007835,6.01,True
ORD0007836,4.36,True
ORD0007837,5.53,True
ORD0007838,4.81,True
ORD0007839,2.21,True
ORD0007840,4.15,True
ORD0007841,1.55,True
ORD0007842,4.86,True
ORD0007843,6.15,True
ORD0007844,4.74,True
ORD0007845,4.9,False
ORD0007846,5.86,False
ORD0007847,6.21,True
ORD0007848,1.66,True
ORD0007849,4.38,False
ORD0007850,1.6,True
ORD0007851,3.92,True
ORD0007852,3.3,True
ORD0007853,2.98,True
ORD0007854,3.83,True
ORD0007855,4.09,True
ORD0007856,2.06,False
ORD0007857,4.85,True
ORD0007858,1.34,True
ORD0007859,4.9,True
ORD0007860,5.21,True
ORD0007861,4.51,True
ORD0007862,1.68,True
ORD0007863,2.26,True
ORD0007864,3.13,True
ORD0007865,5.04,True
ORD0007866,5.55,False
ORD0007867,3.49,True
ORD0007868,3.18,True
ORD0007869,5.67,False
ORD0007870,4.03,False
ORD0007871,4.98,True
ORD0007872,5.74,True
ORD0007873,3.31,True
ORD0007874,4.85,True
ORD0007875,4.27,True
ORD0007876,2.24,True
ORD0007877,3.31,True
ORD0007878,3.15,True
ORD0007879,1.37,False
ORD0007880,5.83,True
ORD0007881,4.38,True
ORD0007882,1.93,True
ORD0007883,4.3,True
ORD0007884,2.03,True
ORD0007885,0.98,True
ORD0007886,2.46,True
ORD0007887,4.18,True
ORD0007888,4.19,True
ORD0007889,4.06,True
ORD0007890,4.47,True
ORD0007891,4.71,True
ORD0007892,3.9,True
ORD0007893,1.84,True
ORD0007894,5.96,True
ORD0007895,3.26,True
ORD0007896,4.05,True
ORD0007897,4.96,True
ORD0007898,4.81,True
ORD0007899,4.16,False
ORD0007900,2.43,True
ORD0007901,4.19,True
ORD0007902,4.33,True
ORD0007903,3.23,True
ORD0007904,4.38,False
ORD0007905,4.58,True
ORD0007906,3.93,True
ORD0007907,6.48,True
ORD0007908,4.63,False
ORD0007909,1.68,True
ORD0007910,3.6,True
ORD0007911,4.73,True
ORD0007912,2.29,True
ORD0007913,5.11,True
ORD0007914,4.4,True
ORD0007915,5.3,True
ORD0007916,3.58,True
ORD0007917,5.24,True
ORD0007918,4.07,True
ORD0007919,3.24,True
ORD0007920,4.81,True
ORD0007921,2.78,True
ORD0007922,4.62,True
ORD0007923,1.58,True
ORD0007924,1.63,True
ORD0007925,4.92,True
ORD0007926,2.71,True
ORD0007927,4.98,True
ORD0007928,4.81,True
ORD0007929,4.55,True
ORD0007930,4.22,True
ORD0007931,2.51,True
ORD0007932,3.59,True
ORD0007933,3.51,True
ORD0007934,2.7,False
ORD0007935,2.16,True
ORD0007936,5.92,True
ORD0007937,5.35,True
ORD0007938,3.48,True
ORD0007939,4.11,False
ORD0007940,2.82,True
ORD0007941,2.44,True
ORD0007942,4.49,True
ORD0007943,2.44,True
ORD0007944,5.79,True
ORD0007945,4.1,True
ORD0007946,1.82,True
ORD0007947,5.77,False
ORD0007948,5.12,True
ORD0007949,5.64,True
ORD0007950,5.6,True
ORD0007951,5.4,True
ORD0007952,3.79,True
ORD0007953,5.97,True
ORD0007954,1.67,True
ORD0007955,4.44,True
ORD0007956,1.53,True
ORD0007957,4.49,True
ORD0007958,4.0,True
ORD0007959,4.51,True
ORD0007960,2.56,True
ORD0007961,4.33,True
ORD0007962,5.44,True
ORD0007963,5.97,True
ORD0007964,3.34,True
ORD0007965,3.96,False
ORD0007966,4.85,True
ORD0007967,3.66,True
ORD0007968,3.89,False
ORD0007969,1.72,True
ORD0007970,2.71,True
ORD0007971,1.84,True
ORD0007972,3.02,True
ORD0007973,5.69,True
ORD0007974,1.94,True
ORD0007975,1.66,True
ORD0007976,2.36,True
ORD0007977,5.56,True
ORD0007978,1.95,True
ORD0007979,4.3,False
ORD0007980,4.96,True
ORD0007981,4.69,True
ORD0007982,3.58,True
ORD0007983,2.99,True
ORD0007984,1.94,False
ORD0007985,0.72,True
ORD0007986,5.09,True
ORD0007987,5.25,True
ORD0007988,4.56,True
ORD0007989,2.57,True
ORD0007990,1.93,True
ORD0007991,4.58,True
ORD0007992,2.34,True
ORD0007993,4.05,True
ORD0007994,4.08,True
ORD0007995,4.44,True
ORD0007996,5.57,True
ORD0007997,5.11,True
ORD0007998,3.79,True
ORD0007999,4.28,False
ORD0008000,4.49,True
ORD0008001,5.05,False
ORD0008002,1.18,True
ORD0008003,4.69,True
ORD0008004,1.99,True
ORD0008005,4.59,True
ORD0008006,5.63,True
ORD0008007,2.89,True
ORD0008008,5.2,True
ORD0008009,2.46,True
ORD0008010,1.89,True
ORD0008011,3.8,True
ORD0008012,5.71,True
ORD0008013,3.48,True
ORD0008014,2.2,False
ORD0008015,4.5,True
ORD0008016,2.99,True
ORD0008017,2.26,True
ORD0008018,5.37,True
ORD0008019,3.78,True
ORD0008020,5.35,False
ORD0008021,3.61,True
ORD0008022,2.41,False
ORD0008023,1.7,True
ORD0008024,5.85,False
ORD0008025,2.25,True
ORD0008026,4.77,True
ORD0008027,4.54,True
ORD0008028,5.04,True
ORD0008029,2.07,True
ORD0008030,4.98,True
ORD0008031,5.3,True
ORD0008032,4.07,True
ORD0008033,4.97,True
ORD0008034,4.37,True
ORD0008035,5.1,True
ORD0008036,1.63,True
ORD0008037,2.33,False
ORD0008038,4.65,False
ORD0008039,2.26,True
ORD0008040,5.14,True
ORD0008041,2.29,True
ORD0008042,2.46,True
ORD0008043,5.45,False
ORD0008044,4.96,True
ORD0008045,2.54,True
ORD0008046,1.73,True
ORD0008047,4.67,True
ORD0008048,4.06,True
ORD0008049,2.82,True
ORD0008050,6.08,True
ORD0008051,4.17,True
ORD0008052,1.48,False
ORD0008053,4.5,True
ORD0008054,5.76,False
ORD0008055,1.56,True
ORD0008056,2.76,True
ORD0008057,3.36,True
ORD0008058,5.39,True
ORD0008059,4.39,True
ORD0008060,5.45,True
ORD0008061,1.72,True
ORD0008062,5.46,True
ORD0008063,4.5,True
ORD0008064,3.29,True
ORD0008065,1.56,True
ORD0008066,2.4,True
ORD0008067,3.39,True
ORD0008068,4.63,False
ORD0008069,4.65,True
ORD0008070,2.03,False
ORD0008071,4.25,True
ORD0008072,3.67,True
ORD0008073,3.41,True
ORD0008074,5.26,True
ORD0008075,4.15,True
ORD0008076,4.77,True
ORD0008077,5.3,True
ORD0008078,5.83,True
ORD0008079,1.52,False
ORD0008080,2.0,False
ORD0008081,2.11,True
ORD0008082,5.67,True
ORD0008083,2.79,True
ORD0008084,5.23,True
ORD0008085,4.4,True
ORD0008086,5.08,True
ORD0008087,1.56,True
ORD0008088,2.37,True
ORD0008089,1.49,True
ORD0008090,2.08,True
ORD0008091,1.75,True
ORD0008092,4.93,True
ORD0008093,5.18,True
ORD0008094,1.35,True
ORD0008095,4.29,True
ORD0008096,1.27,True
ORD0008097,5.19,True
ORD0008098,1.85,True
ORD0008099,2.56,True
ORD0008100,4.93,True
ORD0008101,2.7,True
ORD0008102,2.4,True
ORD0008103,5.27,True
ORD0008104,3.97,True
ORD0008105,1.87,True
ORD0008106,2.45,True
ORD0008107,4.96,True
ORD0008108,4.85,True
ORD0008109,1.02,False
ORD0008110,3.25,True
ORD0008111,2.31,False
ORD0008112,2.12,True
ORD0008113,4.73,True
ORD0008114,3.88,True
ORD0008115,2.51,False
ORD0008116,5.78,True
ORD0008117,1.95,True
ORD0008118,2.89,True
ORD0008119,5.37,True
ORD0008120,1.01,True
ORD0008121,4.45,True
ORD0008122,4.34,True
ORD0008123,2.46,True
ORD0008124,1.58,True
ORD0008125,2.11,True
ORD0008126,1.31,True
ORD0008127,2.87,True
ORD0008128,2.25,True
ORD0008129,1.54,True
ORD0008130,5.15,True
ORD0008131,5.05,True
ORD0008132,5.13,True
ORD0008133,5.86,True
ORD0008134,2.2,True
ORD0008135,2.64,True
ORD0008136,4.63,True
ORD0008137,5.22,False
ORD0008138,2.31,True
ORD0008139,2.71,True
ORD0008140,4.49,True
ORD0008141,5.23,True
ORD0008142,1.36,False
ORD0008143,2.15,False
ORD0008144,4.22,True
ORD0008145,2.75,True
ORD0008146,5.86,True
ORD0008147,4.29,True
ORD0008148,5.45,True
ORD0008149,1.95,True
ORD0008150,5.1,True
ORD0008151,4.75,False
ORD0008152,3.05,True
ORD0008153,5.04,True
ORD0008154,4.59,True
ORD0008155,3.64,True
ORD0008156,4.88,True
ORD0008157,4.83,True
ORD0008158,1.75,True
ORD0008159,6.1,False
ORD0008160,4.33,False
ORD0008161,3.12,True
ORD0008162,2.87,True
ORD0008163,1.38,True
ORD0008164,4.93,False
ORD0008165,3.88,True
ORD0008166,4.89,True
ORD0008167,6.13,True
ORD0008168,2.56,True
ORD0008169,1.39,True
ORD0008170,4.54,True
ORD0008171,1.86,True
ORD0008172,4.96,True
ORD0008173,4.16,True
ORD0008174,1.41,True
ORD0008175,5.41,True
ORD0008176,3.64,True
ORD0008177,2.05,True
ORD0008178,4.95,True
ORD0008179,2.64,True
ORD0008180,4.89,True
ORD0008181,4.19,True
ORD0008182,4.3,True
ORD0008183,5.73,True
ORD0008184,5.03,True
ORD0008185,6.09,True
ORD0008186,5.49,False
ORD0008187,1.61,True
ORD0008188,4.96,False
ORD0008189,1.78,True
ORD0008190,3.3,True
ORD0008191,6.09,True
ORD0008192,2.0,True
ORD0008193,2.26,True
ORD0008194,4.14,True
ORD0008195,5.62,True
ORD0008196,4.66,True
ORD0008197,1.55,True
ORD0008198,2.53,False
ORD0008199,4.24,True
ORD0008200,5.1,True
ORD0008201,4.28,False
ORD0008202,4.61,True
ORD0008203,3.85,False
ORD0008204,5.9,True
ORD0008205,2.42,True
ORD0008206,4.33,True
ORD0008207,1.11,True
ORD0008208,2.67,True
ORD0008209,4.8,False
ORD0008210,3.51,True
ORD0008211,2.29,True
ORD0008212,3.37,False
ORD0008213,5.51,True
ORD0008214,5.85,True
ORD0008215,5.01,False
ORD0008216,6.07,True
ORD0008217,5.02,True
ORD0008218,3.87,True
ORD0008219,5.63,False
ORD0008220,1.79,True
ORD0008221,4.44,True
ORD0008222,5.77,True
ORD0008223,1.95,True
ORD0008224,4.51,True
ORD0008225,2.39,True
ORD0008226,3.82,True
ORD0008227,1.45,True
ORD0008228,2.12,True
ORD0008229,4.13,True
ORD0008230,1.25,True
ORD0008231,4.95,True
ORD0008232,1.9,True
ORD0008233,2.08,True
ORD0008234,2.55,True
ORD0008235,3.69,True
ORD0008236,3.12,True
ORD0008237,3.88,True
ORD0008238,4.85,True
ORD0008239,4.08,False
ORD0008240,4.9,True
ORD0008241,4.22,True
ORD0008242,4.7,True
ORD0008243,5.11,True
ORD0008244,2.2,False
ORD0008245,5.15,False
ORD0008246,4.29,True
ORD0008247,2.27,True
ORD0008248,2.92,True
ORD0008249,2.49,True
ORD0008250,5.6,True
ORD0008251,1.81,True
ORD0008252,4.64,True
ORD0008253,2.79,True
ORD0008254,5.02,True
ORD0008255,3.3,False
ORD0008256,6.47,True
ORD0008257,4.85,True
ORD0008258,4.02,True
ORD0008259,3.05,True
ORD0008260,2.16,True
ORD0008261,5.72,True
ORD0008262,3.93,True
ORD0008263,1.19,True
ORD0008264,2.88,False
ORD0008265,4.19,True
ORD0008266,2.23,True
ORD0008267,4.38,False
ORD0008268,5.21,False
ORD0008269,2.01,True
ORD0008270,3.64,True
ORD0008271,4.41,True
ORD0008272,3.7,True
ORD0008273,2.12,True
ORD0008274,1.8,True
ORD0008275,2.76,True
ORD0008276,4.81,True
ORD0008277,6.1,True
ORD0008278,4.03,True
ORD0008279,3.39,True
ORD0008280,3.09,True
ORD0008281,4.55,True
ORD0008282,3.47,True
ORD0008283,5.35,True
ORD0008284,4.67,True
ORD0008285,2.4,True
ORD0008286,3.29,True
ORD0008287,2.5,True
ORD0008288,2.07,True
ORD0008289,3.8,True
ORD0008290,5.78,True
ORD0008291,5.27,True
ORD0008292,2.29,False
ORD0008293,1.82,True
ORD0008294,4.39,True
ORD0008295,4.7,True
ORD0008296,4.52,True
ORD0008297,1.48,True
ORD0008298,3.71,True
ORD0008299,4.44,True
ORD0008300,2.53,True
ORD0008301,4.02,True
ORD0008302,3.01,True
ORD0008303,3.62,True
ORD0008304,5.02,True
ORD0008305,4.9,True
ORD0008306,5.0,True
ORD0008307,3.87,True
ORD0008308,4.05,True
ORD0008309,3.76,True
ORD0008310,4.95,True
ORD0008311,4.3,False
ORD0008312,2.13,True
ORD0008313,2.73,True
ORD0008314,5.9,True
ORD0008315,4.75,True
ORD0008316,4.11,True
ORD0008317,4.86,True
ORD0008318,1.44,True
ORD0008319,1.81,True
ORD0008320,5.35,True
ORD0008321,2.68,True
ORD0008322,3.59,True
ORD0008323,4.57,True
ORD0008324,3.87,True
ORD0008325,4.87,True
ORD0008326,2.59,True
ORD0008327,3.66,True
ORD0008328,3.09,True
ORD0008329,6.01,True
ORD0008330,4.56,True
ORD0008331,5.05,True
ORD0008332,3.72,True
ORD0008333,5.6,True
ORD0008334,2.38,True
ORD0008335,3.04,True
ORD0008336,3.72,True
ORD0008337,4.39,True
ORD0008338,5.06,True
ORD0008339,2.09,True
ORD0008340,4.36,True
ORD0008341,3.55,False
ORD0008342,3.78,True
ORD0008343,1.98,True
ORD0008344,4.28,False
ORD0008345,5.5,True
ORD0008346,4.51,True
ORD0008347,3.79,True
ORD0008348,1.35,True
ORD0008349,4.64,True
ORD0008350,4.56,True
ORD0008351,2.39,True
ORD0008352,4.9,True
ORD0008353,4.9,True
ORD0008354,2.13,True
ORD0008355,2.6,True
ORD0008356,4.4,True
ORD0008357,3.81,True
ORD0008358,4.09,True
ORD0008359,5.43,True
ORD0008360,3.97,True
ORD0008361,5.43,True
ORD0008362,2.43,True
ORD0008363,4.04,False
ORD0008364,4.67,False
ORD0008365,3.82,True
ORD0008366,1.86,True
ORD0008367,4.64,True
ORD0008368,1.58,True
ORD0008369,5.22,True
ORD0008370,1.78,True
ORD0008371,3.27,False
ORD0008372,4.04,True
ORD0008373,4.52,True
ORD0008374,4.23,True
ORD0008375,2.49,True
ORD0008376,4.31,True
ORD0008377,2.16,True
ORD0008378,5.96,True
ORD0008379,1.52,True
ORD0008380,1.42,True
ORD0008381,4.18,True
ORD0008382,3.47,False
ORD0008383,1.78,True
ORD0008384,2.93,True
ORD0008385,5.37,True
ORD0008386,2.01,False
ORD0008387,3.31,True
ORD0008388,3.99,True
ORD0008389,5.25,True
ORD0008390,3.28,True
ORD0008391,3.79,False
ORD0008392,3.55,True
ORD0008393,4.37,True
ORD0008394,4.62,False
ORD0008395,2.95,True
ORD0008396,3.57,True
ORD0008397,1.64,True
ORD0008398,3.69,True
ORD0008399,5.63,False
ORD0008400,4.73,True
ORD0008401,1.93,True
ORD0008402,5.76,True
ORD0008403,4.84,False
ORD0008404,4.77,False
ORD0008405,5.63,False
ORD0008406,3.54,True
ORD0008407,4.88,True
ORD0008408,2.98,False
ORD0008409,1.37,True
ORD0008410,1.68,True
ORD0008411,4.23,False
ORD0008412,2.52,True
ORD0008413,5.77,True
ORD0008414,3.21,True
ORD0008415,3.59,True
ORD0008416,3.15,True
ORD0008417,3.75,False
ORD0008418,4.45,True
ORD0008419,1.65,False
ORD0008420,3.89,False
ORD0008421,4.43,True
ORD0008422,4.19,True
ORD0008423,2.16,False
ORD0008424,4.57,True
ORD0008425,5.34,False
ORD0008426,3.44,True
ORD0008427,3.58,True
ORD0008428,1.28,True
ORD0008429,1.8,False
