order_id,method,amount
ORD0009333,Cash on Delivery,1595.8
ORD0009334,Wallet,449.88
ORD0009335,Net Banking,1183.98
ORD0009336,Wallet,421.15999999999997
ORD0009337,UPI,165.56
ORD0009338,Cash on Delivery,5943.43
ORD0009339,UPI,618.9300000000001
ORD0009340,UPI,511.63
ORD0009341,Card,2633.2200000000003
ORD0009342,UPI,991.56
ORD0009343,Cash on Delivery,879.32
ORD0009344,Cash on Delivery,2062.99
ORD0009345,Cash on Delivery,1495.77
ORD0009346,Cash on Delivery,386.73
ORD0009347,UPI,6041.76
ORD0009348,UPI,1075.25
ORD0009349,Wallet,889.88
ORD0009350,UPI,858.97
ORD0009351,UPI,2125.96
ORD0009352,UPI,2260.75
ORD0009353,UPI,1104.01
ORD0009354,UPI,736.21
ORD0009355,UPI,1756.52
ORD0009356,Card,2154.04
ORD0009357,Cash on Delivery,1198.62
ORD0009358,Net Banking,1610.4299999999998
ORD0009359,Net Banking,4167.47
ORD0009360,Card,3653.21
ORD0009361,UPI,918.41
ORD0009362,Cash on Delivery,476.46
ORD0009363,Wallet,807.13
ORD0009364,UPI,3233.17
ORD0009365,Cash on Delivery,1076.47
ORD0009366,UPI,165.74
ORD0009367,UPI,344.47
ORD0009368,Net Banking,1834.2
ORD0009369,Card,3751.0200000000004
ORD0009370,Cash on Delivery,5279.9800000000005
ORD0009371,Card,209.14
ORD0009372,UPI,336.3
ORD0009373,UPI,2135.71
ORD0009374,Cash on Delivery,521.26
ORD0009375,UPI,3262.4199999999996
ORD0009376,Cash on Delivery,4744.61
ORD0009377,UPI,587.68
ORD0009378,Net Banking,3809.06
ORD0009379,Cash on Delivery,1561.27
ORD0009380,Card,2878.14
ORD0009381,UPI,2336.96
ORD0009382,UPI,1791.81
ORD0009383,Cash on Delivery,6546.15
ORD0009384,UPI,1112.06
ORD0009385,UPI,1941.93
ORD0009386,Net Banking,639.06
ORD0009387,UPI,1895.93
ORD0009388,UPI,966.45
ORD0009389,Net Banking,698.89
ORD0009390,UPI,461.3
ORD0009391,UPI,3305.29
ORD0009392,UPI,1323.44
ORD0009393,UPI,372.27
ORD0009394,Net Banking,1012.79
ORD0009395,UPI,2401.4
ORD0009396,Cash on Delivery,183.98
ORD0009397,Card,1287.9
ORD0009398,Wallet,3209.32
ORD0009399,Cash on Delivery,494.77
ORD0009400,UPI,178.54
ORD0009401,Card,3343.54
ORD0009402,Cash on Delivery,3609.19
ORD0009403,UPI,328.04
ORD0009404,Cash on Delivery,1535.13
ORD0009405,Wallet,679.46
ORD0009406,Card,9010.2
ORD0009407,UPI,1164.31
ORD0009408,UPI,1399.03
ORD0009409,Card,725.92
ORD0009410,Cash on Delivery,2053.91
ORD0009411,UPI,593.05
ORD0009412,UPI,1390.76
ORD0009413,UPI,1197.81
ORD0009414,UPI,618.63
ORD0009415,UPI,293.84
ORD0009416,Cash on Delivery,2154.93
ORD0009417,UPI,588.13
ORD0009418,UPI,3885.54
ORD0009419,Cash on Delivery,5131.280000000001
ORD0009420,UPI,264.37
ORD0009421,Card,1553.52
ORD0009422,Net Banking,2182.63
ORD0009423,Wallet,950.85
ORD0009424,Cash on Delivery,1014.1
ORD0009425,Wallet,989.77
ORD0009426,Wallet,670.81
ORD0009427,UPI,371.77
ORD0009428,Cash on Delivery,876.57
ORD0009429,Net Banking,2220.4700000000003
ORD0009430,Wallet,521.26
ORD0009431,Wallet,4002.6
ORD0009432,Card,1273.34
ORD0009433,Cash on Delivery,5110.14
ORD0009434,Card,2226.25
ORD0009435,UPI,680.18
ORD0009436,Cash on Delivery,1552.55
ORD0009437,UPI,3027.77
ORD0009438,UPI,2168.85
ORD0009439,UPI,252.95
ORD0009440,UPI,5459.57
ORD0009441,Cash on Delivery,1916.1
ORD0009442,Card,495.07
ORD0009443,UPI,1937.5800000000002
ORD0009444,Card,2423.53
ORD0009445,Cash on Delivery,511.71
ORD0009446,UPI,819.99
ORD0009447,Cash on Delivery,2766.2
ORD0009448,Cash on Delivery,6447.889999999999
ORD0009449,Wallet,3997.96
ORD0009450,UPI,702.14
ORD0009451,UPI,728.8
ORD0009452,Cash on Delivery,794.69
ORD0009453,UPI,2957.34
ORD0009454,Wallet,445.83
ORD0009455,Cash on Delivery,2363.65
ORD0009456,UPI,98.82
ORD0009457,UPI,1266.0
ORD0009458,UPI,2858.55
ORD0009459,UPI,417.97
ORD0009460,Cash on Delivery,851.91
ORD0009461,Cash on Delivery,962.15
ORD0009462,Cash on Delivery,1902.87
ORD0009463,UPI,987.09
ORD0009464,Card,1654.71
ORD0009465,UPI,336.59
ORD0009466,UPI,5091.19
ORD0009467,Cash on Delivery,1082.63
ORD0009468,UPI,2148.62
ORD0009469,Cash on Delivery,805.81
ORD0009470,Card,721.34
ORD0009471,Net Banking,2801.66
ORD0009472,UPI,2482.52
ORD0009473,UPI,2194.04
ORD0009474,UPI,3115.83
ORD0009475,Cash on Delivery,3929.9700000000003
ORD0009476,Cash on Delivery,645.67
ORD0009477,UPI,723.54
ORD0009478,Net Banking,1302.52
ORD0009479,Card,1745.75
ORD0009480,Wallet,1493.5
ORD0009481,UPI,1160.68
ORD0009482,UPI,653.36
ORD0009483,Wallet,3219.1
ORD0009484,UPI,1323.44
ORD0009485,Wallet,639.06
ORD0009486,UPI,1776.86
ORD0009487,UPI,4447.3
ORD0009488,UPI,4598.54
ORD0009489,UPI,309.25
ORD0009490,Cash on Delivery,1941.93
ORD0009491,UPI,2735.85
ORD0009492,Cash on Delivery,1452.65
ORD0009493,Net Banking,748.44
ORD0009494,UPI,1983.4
ORD0009495,UPI,271.52
ORD0009496,UPI,5180.7300000000005
ORD0009497,UPI,889.88
ORD0009498,Cash on Delivery,1307.08
ORD0009499,UPI,260.11
ORD0009500,Cash on Delivery,705.39
ORD0009501,Wallet,2182.89
ORD0009502,Cash on Delivery,604.21
ORD0009503,Cash on Delivery,2281.9700000000003
ORD0009504,Net Banking,1785.08
ORD0009505,UPI,2029.1100000000001
ORD0009506,Cash on Delivery,1301.7
ORD0009507,Net Banking,762.33
ORD0009508,Wallet,1652.19
ORD0009509,Cash on Delivery,2852.18
ORD0009510,UPI,2832.35
ORD0009511,UPI,2136.99
ORD0009512,Wallet,1601.76
ORD0009513,Cash on Delivery,1759.5
ORD0009514,Net Banking,2207.34
ORD0009515,Cash on Delivery,1853.8400000000001
ORD0009516,Cash on Delivery,1140.26
ORD0009517,Cash on Delivery,3221.38
ORD0009518,Cash on Delivery,328.6
ORD0009519,Wallet,2345.32
ORD0009520,Cash on Delivery,5179.24
ORD0009521,UPI,650.78
ORD0009522,Cash on Delivery,3779.43
ORD0009523,Cash on Delivery,312.88
ORD0009524,Card,3966.21
ORD0009525,Cash on Delivery,1779.46
ORD0009526,UPI,1490.88
ORD0009527,Cash on Delivery,851.91
ORD0009528,UPI,770.98
ORD0009529,Cash on Delivery,1320.55
ORD0009530,UPI,1134.99
ORD0009531,Net Banking,637.01
ORD0009532,UPI,458.85
ORD0009533,Cash on Delivery,1429.46
ORD0009534,UPI,213.91
ORD0009535,Net Banking,863.86
ORD0009536,Cash on Delivery,4967.200000000001
ORD0009537,Cash on Delivery,2424.6
ORD0009538,Cash on Delivery,875.81
ORD0009539,UPI,2873.4300000000003
ORD0009540,Cash on Delivery,574.74
ORD0009541,UPI,619.28
ORD0009542,UPI,6316.4800000000005
ORD0009543,UPI,5421.61
ORD0009544,Cash on Delivery,4194.0
ORD0009545,UPI,2035.76
ORD0009546,UPI,4110.4800000000005
ORD0009547,UPI,328.6
ORD0009548,UPI,6594.610000000001
ORD0009549,UPI,272.58
ORD0009550,UPI,1202.77
ORD0009551,Cash on Delivery,462.03
ORD0009552,Cash on Delivery,904.58
ORD0009553,UPI,1353.4
ORD0009554,UPI,790.74
ORD0009555,UPI,3979.85
ORD0009556,UPI,1630.88
ORD0009557,Cash on Delivery,344.09
ORD0009558,Net Banking,2238.09
ORD0009559,UPI,4867.29
ORD0009560,Cash on Delivery,4553.53
ORD0009561,Net Banking,729.85
ORD0009562,UPI,906.75
ORD0009563,Card,188.14
ORD0009564,UPI,1360.53
ORD0009565,Cash on Delivery,1160.68
ORD0009566,Wallet,700.1600000000001
ORD0009567,UPI,655.36
ORD0009568,Card,338.74
ORD0009569,Card,2770.08
ORD0009570,Card,906.65
ORD0009571,Cash on Delivery,2208.91
ORD0009572,Cash on Delivery,944.55
ORD0009573,Cash on Delivery,858.86
ORD0009574,UPI,2512.68
ORD0009575,UPI,1603.79
ORD0009576,Cash on Delivery,961.68
ORD0009577,Card,2459.2400000000002
ORD0009578,UPI,3348.1200000000003
ORD0009579,Cash on Delivery,2423.74
ORD0009580,Net Banking,861.02
ORD0009581,UPI,2243.09
ORD0009582,UPI,252.95
ORD0009583,UPI,3433.71
ORD0009584,UPI,409.62
ORD0009585,Cash on Delivery,4370.74
ORD0009586,Cash on Delivery,2200.98
ORD0009587,Cash on Delivery,425.8
ORD0009588,Cash on Delivery,2523.5
ORD0009589,Cash on Delivery,1514.57
ORD0009590,Net Banking,2664.69
ORD0009591,Cash on Delivery,4683.11
ORD0009592,Wallet,399.27
ORD0009593,Cash on Delivery,1439.96
ORD0009594,Wallet,1023.26
ORD0009595,UPI,1128.16
ORD0009596,UPI,2376.55
ORD0009597,Net Banking,1368.3600000000001
ORD0009598,Cash on Delivery,850.02
ORD0009599,Cash on Delivery,448.06
ORD0009600,UPI,194.65
ORD0009601,Cash on Delivery,3435.92
ORD0009602,Wallet,3249.5699999999997
ORD0009603,UPI,553.06
ORD0009604,UPI,1503.19
ORD0009605,Net Banking,5095.97
ORD0009606,Net Banking,1884.02
ORD0009607,Card,730.36
ORD0009608,Card,5599.89
ORD0009609,Wallet,4430.88
ORD0009610,Card,1679.17
ORD0009611,UPI,1149.28
ORD0009612,UPI,1081.42
ORD0009613,UPI,2106.49
ORD0009614,UPI,1666.75
ORD0009615,Net Banking,1140.26
ORD0009616,UPI,3140.1800000000003
ORD0009617,UPI,4826.6900000000005
ORD0009618,UPI,465.51
ORD0009619,UPI,3266.6699999999996
ORD0009620,Net Banking,1438.06
ORD0009621,Wallet,2786.74
ORD0009622,Cash on Delivery,3118.76
ORD0009623,UPI,590.26
ORD0009624,Wallet,8423.65
ORD0009625,Cash on Delivery,1947.42
ORD0009626,UPI,4023.5299999999997
ORD0009627,Cash on Delivery,787.9100000000001
ORD0009628,Wallet,4400.9
ORD0009629,UPI,328.57
ORD0009630,Cash on Delivery,258.25
ORD0009631,UPI,1327.37
ORD0009632,UPI,255.36
ORD0009633,Net Banking,370.85
ORD0009634,UPI,2543.82
ORD0009635,Cash on Delivery,152.6
ORD0009636,Cash on Delivery,819.26
ORD0009637,Card,1913.08
ORD0009638,UPI,257.35
ORD0009639,UPI,412.16
ORD0009640,Wallet,1352.72
ORD0009641,UPI,437.36
ORD0009642,Cash on Delivery,661.8
ORD0009643,Wallet,1785.75
ORD0009644,Cash on Delivery,1768.52
ORD0009645,Net Banking,2871.72
ORD0009646,UPI,1301.7
ORD0009647,Card,188.66
ORD0009648,UPI,1115.97
ORD0009649,UPI,871.78
ORD0009650,Cash on Delivery,2773.84
ORD0009651,UPI,673.18
ORD0009652,Card,618.99
ORD0009653,Card,1685.4699999999998
ORD0009654,UPI,4456.12
ORD0009655,Cash on Delivery,234.36
ORD0009656,Cash on Delivery,853.4300000000001
ORD0009657,UPI,511.63
ORD0009658,Card,3083.17
ORD0009659,UPI,1482.24
ORD0009660,Wallet,4465.92
ORD0009661,Wallet,1625.16
ORD0009662,UPI,1085.69
ORD0009663,Cash on Delivery,2352.51
ORD0009664,UPI,845.0
ORD0009665,UPI,2134.59
ORD0009666,Card,1828.1
ORD0009667,Card,1104.24
ORD0009668,Cash on Delivery,1646.82
ORD0009669,Net Banking,2325.63
ORD0009670,Cash on Delivery,632.97
ORD0009671,Cash on Delivery,1749.75
ORD0009672,Cash on Delivery,119.52
ORD0009673,Cash on Delivery,335.77
ORD0009674,UPI,1130.11
ORD0009675,UPI,1274.83
ORD0009676,Cash on Delivery,564.96
ORD0009677,Wallet,210.47
ORD0009678,Cash on Delivery,4439.3099999999995
ORD0009679,UPI,520.49
ORD0009680,UPI,2019.3500000000001
ORD0009681,Net Banking,1542.5300000000002
ORD0009682,UPI,895.96
ORD0009683,UPI,948.71
ORD0009684,Cash on Delivery,459.8
ORD0009685,UPI,1942.06
ORD0009686,Cash on Delivery,3010.71
ORD0009687,Cash on Delivery,879.75
ORD0009688,UPI,2763.18
ORD0009689,UPI,213.36
ORD0009690,Cash on Delivery,3554.84
ORD0009691,UPI,2442.9
ORD0009692,Cash on Delivery,677.24
ORD0009693,Wallet,1425.02
ORD0009694,Wallet,380.58
ORD0009695,Card,3590.3199999999997
ORD0009696,UPI,947.71
ORD0009697,Wallet,3287.25
ORD0009698,Net Banking,473.02
ORD0009699,Wallet,1059.3
ORD0009700,Card,3753.7200000000003
ORD0009701,Cash on Delivery,1875.73
ORD0009702,Cash on Delivery,442.33
ORD0009703,UPI,2750.24
ORD0009704,Wallet,994.31
ORD0009705,UPI,843.79
ORD0009706,Card,343.03
ORD0009707,UPI,3520.75
ORD0009708,UPI,1052.21
ORD0009709,Wallet,1126.53
ORD0009710,Card,4420.73
ORD0009711,UPI,1585.88
ORD0009712,Cash on Delivery,1365.76
ORD0009713,Cash on Delivery,259.41
ORD0009714,Wallet,653.36
ORD0009715,Card,797.97
ORD0009716,UPI,1961.63
ORD0009717,Wallet,1599.16
ORD0009718,Card,1961.63
ORD0009719,UPI,1604.27
ORD0009720,Cash on Delivery,3967.05
ORD0009721,Net Banking,2429.32
ORD0009722,UPI,997.92
ORD0009723,Cash on Delivery,526.29
ORD0009724,Cash on Delivery,966.45
ORD0009725,UPI,997.64
ORD0009726,Card,4424.95
ORD0009727,Net Banking,2272.4300000000003
ORD0009728,Cash on Delivery,741.84
ORD0009729,Wallet,1977.08
ORD0009730,UPI,1285.56
ORD0009731,UPI,228.89
ORD0009732,UPI,2838.13
ORD0009733,UPI,248.86
ORD0009734,UPI,1131.54
ORD0009735,Wallet,1466.92
ORD0009736,Card,5160.9400000000005
ORD0009737,Cash on Delivery,507.05
ORD0009738,UPI,1158.6
ORD0009739,Net Banking,3275.14
ORD0009740,Card,1244.29
ORD0009741,Net Banking,1335.8600000000001
ORD0009742,UPI,775.04
ORD0009743,UPI,1778.28
ORD0009744,Card,3449.3
ORD0009745,Cash on Delivery,271.2
ORD0009746,Wallet,580.34
ORD0009747,UPI,2236.54
ORD0009748,Cash on Delivery,1932.9
ORD0009749,Net Banking,222.37
ORD0009750,Net Banking,2194.31
ORD0009751,Wallet,80.71
ORD0009752,UPI,1217.41
ORD0009753,UPI,650.84
ORD0009754,Net Banking,769.77
ORD0009755,Cash on Delivery,992.36
ORD0009756,UPI,4738.27
ORD0009757,Net Banking,778.09
ORD0009758,UPI,1520.92
ORD0009759,UPI,405.2
ORD0009760,Card,4630.610000000001
ORD0009761,UPI,1444.2
ORD0009762,Wallet,2686.02
ORD0009763,Cash on Delivery,5213.3
ORD0009764,Wallet,949.35
ORD0009765,Card,1082.1200000000001
ORD0009766,Cash on Delivery,298.66
ORD0009767,Wallet,4239.5
ORD0009768,UPI,884.0
ORD0009769,Wallet,2093.74
ORD0009770,Cash on Delivery,1394.4
ORD0009771,UPI,1971.98
ORD0009772,Card,132.97
ORD0009773,UPI,6507.469999999999
ORD0009774,Net Banking,1064.34
ORD0009775,UPI,1434.63
ORD0009776,UPI,1532.39
ORD0009777,Wallet,1372.1399999999999
ORD0009778,Card,633.41
ORD0009779,UPI,2015.31
ORD0009780,Cash on Delivery,1859.7
ORD0009781,Cash on Delivery,226.22
ORD0009782,Cash on Delivery,6677.46
ORD0009783,UPI,3153.61
ORD0009784,UPI,1211.87
ORD0009785,Cash on Delivery,552.95
ORD0009786,Card,1052.21
ORD0009787,UPI,280.39
ORD0009788,Wallet,778.3599999999999
ORD0009789,Card,226.22
ORD0009790,UPI,4627.91
ORD0009791,Card,851.52
ORD0009792,UPI,8240.25
ORD0009793,UPI,3143.26
ORD0009794,UPI,1168.46
ORD0009795,Card,511.71
ORD0009796,UPI,3365.11
ORD0009797,Cash on Delivery,3994.49
ORD0009798,Card,1585.54
ORD0009799,Cash on Delivery,3923.9500000000003
ORD0009800,Cash on Delivery,4153.29
ORD0009801,Cash on Delivery,1472.04
ORD0009802,Cash on Delivery,1934.25
ORD0009803,UPI,904.58
ORD0009804,UPI,1549.5
ORD0009805,Net Banking,1082.63
ORD0009806,UPI,904.58
ORD0009807,UPI,1048.96
ORD0009808,UPI,1880.4099999999999
ORD0009809,Card,1271.55
ORD0009810,Net Banking,284.24
ORD0009811,Cash on Delivery,174.02
ORD0009812,Card,1287.9
ORD0009813,Cash on Delivery,511.13
ORD0009814,Cash on Delivery,650.84
ORD0009815,UPI,1724.65
ORD0009816,Card,4151.23
ORD0009817,Cash on Delivery,6842.610000000001
ORD0009818,Card,1367.75
ORD0009819,UPI,3345.59
ORD0009820,Wallet,1638.97
ORD0009821,Net Banking,4453.57
ORD0009822,Card,708.88
ORD0009823,UPI,1686.26
ORD0009824,Wallet,2647.9
ORD0009825,Cash on Delivery,686.67
ORD0009826,Cash on Delivery,469.8
ORD0009827,Wallet,270.66
ORD0009828,Cash on Delivery,1003.29
ORD0009829,UPI,971.03
ORD0009830,Net Banking,431.77
ORD0009831,Cash on Delivery,474.85
ORD0009832,UPI,514.58
ORD0009833,Net Banking,1196.43
ORD0009834,Card,1808.44
ORD0009835,Wallet,2830.2799999999997
ORD0009836,UPI,2242.52
ORD0009837,UPI,946.38
ORD0009838,Cash on Delivery,721.79
ORD0009839,UPI,1294.39
ORD0009840,UPI,1899.63
ORD0009841,UPI,4007.02
ORD0009842,Cash on Delivery,1144.71
ORD0009843,Card,2448.3500000000004
ORD0009844,UPI,4242.6900000000005
ORD0009845,Cash on Delivery,1609.6
ORD0009846,UPI,902.17
ORD0009847,UPI,2402.73
ORD0009848,Net Banking,389.44
ORD0009849,Card,3325.63
ORD0009850,Cash on Delivery,3174.92
ORD0009851,Card,133.96
ORD0009852,Card,1836.82
ORD0009853,Net Banking,2734.89
ORD0009854,Cash on Delivery,1864.77
ORD0009855,Cash on Delivery,1142.68
ORD0009856,Cash on Delivery,5487.74
ORD0009857,Cash on Delivery,3380.06
ORD0009858,Net Banking,336.3
ORD0009859,UPI,295.13
ORD0009860,Wallet,2950.03
ORD0009861,UPI,1069.74
ORD0009862,UPI,2391.54
ORD0009863,Card,522.14
ORD0009864,Wallet,1638.71
ORD0009865,UPI,439.46
ORD0009866,Cash on Delivery,1588.08
ORD0009867,Cash on Delivery,686.23
ORD0009868,UPI,1466.92
ORD0009869,UPI,4540.68
ORD0009870,Cash on Delivery,605.43
ORD0009871,Cash on Delivery,300.66
ORD0009872,Card,540.71
ORD0009873,Net Banking,80.71
ORD0009874,UPI,273.76
ORD0009875,UPI,1046.58
ORD0009876,UPI,426.88
ORD0009877,Card,778.09
ORD0009878,UPI,1674.2399999999998
ORD0009879,Wallet,2288.7
ORD0009880,Cash on Delivery,2221.76
ORD0009881,UPI,2456.44
ORD0009882,Card,392.08
ORD0009883,UPI,962.3399999999999
ORD0009884,UPI,1646.82
ORD0009885,UPI,961.76
ORD0009886,UPI,1757.12
ORD0009887,Card,2106.49
ORD0009888,Cash on Delivery,625.76
ORD0009889,UPI,730.98
ORD0009890,UPI,3055.12
ORD0009891,Card,1853.25
ORD0009892,Cash on Delivery,294.13
ORD0009893,Card,631.09
ORD0009894,Net Banking,223.01
ORD0009895,Card,1124.54
ORD0009896,UPI,871.1300000000001
ORD0009897,Cash on Delivery,2106.49
ORD0009898,Cash on Delivery,308.0
ORD0009899,Card,3615.65
ORD0009900,UPI,889.73
ORD0009901,Cash on Delivery,1838.35
ORD0009902,UPI,583.15
ORD0009903,Net Banking,862.44
ORD0009904,UPI,1059.3
ORD0009905,Cash on Delivery,4002.33
ORD0009906,Cash on Delivery,1950.85
ORD0009907,Card,1096.8
ORD0009908,Cash on Delivery,1860.16
ORD0009909,Cash on Delivery,419.65
ORD0009910,Wallet,1057.25
ORD0009911,Wallet,1510.41
ORD0009912,Cash on Delivery,848.22
ORD0009913,Net Banking,531.3
ORD0009914,UPI,1846.82
ORD0009915,UPI,891.66
ORD0009916,UPI,363.87
ORD0009917,Card,463.54
ORD0009918,UPI,1817.52
ORD0009919,Cash on Delivery,1286.92
ORD0009920,UPI,2721.07
ORD0009921,Cash on Delivery,522.14
ORD0009922,Cash on Delivery,547.17
ORD0009923,Cash on Delivery,561.27
ORD0009924,Cash on Delivery,5529.52
ORD0009925,Card,7008.46
ORD0009926,UPI,431.08
ORD0009927,Cash on Delivery,604.38
ORD0009928,Cash on Delivery,195.59
ORD0009929,Cash on Delivery,1827.41
ORD0009930,Cash on Delivery,2899.35
ORD0009931,UPI,1354.48
ORD0009932,Cash on Delivery,1553.52
ORD0009933,Wallet,1479.27
ORD0009934,UPI,476.54
ORD0009935,Card,700.04
ORD0009936,Card,417.97
ORD0009937,Cash on Delivery,2755.64
ORD0009938,Cash on Delivery,1695.6399999999999
ORD0009939,Cash on Delivery,2453.0
ORD0009940,Net Banking,1172.26
ORD0009941,UPI,1453.32
ORD0009942,Cash on Delivery,5248.66
ORD0009943,Cash on Delivery,4485.37
ORD0009944,UPI,1137.62
ORD0009945,UPI,4017.66
ORD0009946,Card,243.32
ORD0009947,Cash on Delivery,769.13
ORD0009948,Card,3319.75
ORD0009949,UPI,932.45
ORD0009950,Net Banking,1097.89
ORD0009951,UPI,133.96
ORD0009952,Net Banking,202.01
ORD0009953,UPI,789.8199999999999
ORD0009954,Wallet,2790.41
ORD0009955,Wallet,348.04
ORD0009956,UPI,2174.05
ORD0009957,UPI,455.66
ORD0009958,Net Banking,3783.21
ORD0009959,Cash on Delivery,1791.34
ORD0009960,Net Banking,2747.49
ORD0009961,Wallet,3398.62
ORD0009962,UPI,184.61
ORD0009963,UPI,1577.7199999999998
ORD0009964,UPI,1370.32
ORD0009965,UPI,851.39
ORD0009966,UPI,1201.42
ORD0009967,Wallet,167.28
ORD0009968,Cash on Delivery,1116.25
ORD0009969,UPI,929.85
ORD0009970,Cash on Delivery,722.98
ORD0009971,UPI,2997.66
ORD0009972,Card,2567.38
ORD0009973,Net Banking,707.8
ORD0009974,UPI,387.15
ORD0009975,UPI,4239.530000000001
ORD0009976,Card,825.43
ORD0009977,Net Banking,1888.71
ORD0009978,Card,450.86
ORD0009979,UPI,3472.77
ORD0009980,UPI,526.86
ORD0009981,Net Banking,422.79
ORD0009982,Cash on Delivery,650.74
ORD0009983,UPI,723.88
ORD0009984,Wallet,332.59
ORD0009985,Cash on Delivery,299.09
ORD0009986,Cash on Delivery,351.04
ORD0009987,UPI,1596.7
ORD0009988,Wallet,423.52
ORD0009989,UPI,2408.84
ORD0009990,UPI,1201.45
ORD0009991,Cash on Delivery,1085.8600000000001
ORD0009992,UPI,1737.6
ORD0009993,Cash on Delivery,998.81
ORD0009994,Cash on Delivery,276.53
ORD0009995,Cash on Delivery,718.02
ORD0009996,Cash on Delivery,3333.62
ORD0009997,Cash on Delivery,985.56
ORD0009998,Net Banking,3586.53
ORD0009999,Wallet,1772.27
ORD0010000,Cash on Delivery,5617.11
ORD0010001,Wallet,1015.64
ORD0010002,Cash on Delivery,4302.4
ORD0010003,Cash on Delivery,650.74
ORD0010004,Cash on Delivery,1249.32
ORD0010005,Cash on Delivery,1147.9
ORD0010006,Cash on Delivery,303.25
ORD0010007,UPI,1105.66
ORD0010008,UPI,1341.26
ORD0010009,Wallet,688.4
ORD0010010,Wallet,574.17
ORD0010011,Cash on Delivery,1675.88
ORD0010012,Cash on Delivery,693.78
ORD0010013,Cash on Delivery,1313.52
ORD0010014,UPI,6808.66
ORD0010015,UPI,547.17
ORD0010016,UPI,2340.93
ORD0010017,UPI,2159.62
ORD0010018,Cash on Delivery,1262.18
ORD0010019,UPI,1286.92
ORD0010020,Cash on Delivery,4322.78
ORD0010021,UPI,956.64
ORD0010022,UPI,4485.2
ORD0010023,UPI,2298.81
ORD0010024,Cash on Delivery,1085.6100000000001
ORD0010025,UPI,1270.98
ORD0010026,Cash on Delivery,213.6
ORD0010027,Cash on Delivery,644.16
ORD0010028,UPI,4547.34
ORD0010029,UPI,5198.030000000001
ORD0010030,UPI,534.9
ORD0010031,Cash on Delivery,345.66
ORD0010032,UPI,474.2
ORD0010033,Cash on Delivery,209.05
ORD0010034,UPI,2832.35
ORD0010035,UPI,2405.17
ORD0010036,UPI,868.8
ORD0010037,Net Banking,1778.78
ORD0010038,UPI,1366.52
ORD0010039,UPI,3071.8999999999996
ORD0010040,Wallet,1794.24
ORD0010041,UPI,913.43
ORD0010042,UPI,736.91
ORD0010043,UPI,377.41
ORD0010044,UPI,132.97
ORD0010045,Cash on Delivery,2114.28
ORD0010046,UPI,3544.58
ORD0010047,Wallet,565.82
ORD0010048,Wallet,943.46
ORD0010049,UPI,737.28
ORD0010050,Cash on Delivery,1023.9
ORD0010051,UPI,736.1800000000001
ORD0010052,Cash on Delivery,481.1
ORD0010053,UPI,1263.53
ORD0010054,Cash on Delivery,867.92
ORD0010055,Card,1051.14
ORD0010056,Wallet,2871.7
ORD0010057,Cash on Delivery,366.95
ORD0010058,Cash on Delivery,1721.62
ORD0010059,Card,1606.06
ORD0010060,UPI,4898.03
ORD0010061,Cash on Delivery,133.43
ORD0010062,UPI,2067.8
ORD0010063,UPI,4757.65
ORD0010064,Cash on Delivery,2474.9
ORD0010065,Net Banking,2087.43
ORD0010066,Net Banking,1904.18
ORD0010067,Net Banking,6980.09
ORD0010068,UPI,341.18
ORD0010069,UPI,376.77
ORD0010070,UPI,461.79
ORD0010071,Wallet,854.01
ORD0010072,Cash on Delivery,1938.39
ORD0010073,UPI,3311.09
ORD0010074,UPI,1353.74
